Processed in Sink as enumerable: (UserId, user:4119; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:4120; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:4121; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:4122; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:4123; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:1551; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:1566; photo:45343; lat:; long:, 1642352931040)
Processed in Sink as enumerable: (UserId, user:4736; photo:88811; lat:19.039167; long:-98.79361, 1642352931078)
Processed in Sink as enumerable: (UserId, user:4655; photo:88811; lat:; long:, 1642352931078)
Processed in Sink as enumerable: (UserId, user:4718; photo:88811; lat:; long:, 1642352931078)
Processed in Sink as enumerable: (UserId, user:4720; photo:88811; lat:; long:, 1642352931078)
Processed in Sink as enumerable: (UserId, user:4721; photo:88811; lat:; long:, 1642352931078)
Processed in Sink as enumerable: (UserId, user:4722; photo:88811; lat:; long:, 1642352931078)
Processed in Sink as enumerable: (UserId, user:28; photo:145414; lat:36.933334; long:69.95, 1642352931125)
Processed in Sink as enumerable: (UserId, user:31; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:32; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:33; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:9552; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:9563; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:9879; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:9898; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:609; photo:145414; lat:; long:, 1642352931125)
Processed in Sink as enumerable: (UserId, user:3056; photo:117140; lat:42; long:21, 1642352931147)
Processed in Sink as enumerable: (UserId, user:2095; photo:117140; lat:; long:, 1642352931147)
Processed in Sink as enumerable: (UserId, user:2614; photo:117140; lat:; long:, 1642352931147)
Processed in Sink as enumerable: (UserId, user:5626; photo:77920; lat:31.816668; long:91.78333, 1642352931159)
Processed in Sink as enumerable: (UserId, user:5564; photo:77920; lat:; long:, 1642352931159)
Processed in Sink as enumerable: (UserId, user:5567; photo:77920; lat:; long:, 1642352931159)
Processed in Sink as enumerable: (UserId, user:5614; photo:77920; lat:; long:, 1642352931159)
Processed in Sink as enumerable: (UserId, user:5507; photo:77920; lat:; long:, 1642352931159)
Processed in Sink as enumerable: (UserId, user:5821; photo:77920; lat:; long:, 1642352931159)
Processed in Sink as enumerable: (UserId, user:8722; photo:140520; lat:-4.5; long:38.383335, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8713; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8735; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8737; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8739; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8203; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:8445; photo:140520; lat:; long:, 1642352931174)
Processed in Sink as enumerable: (UserId, user:3990; photo:117106; lat:37.466667; long:49.466667, 1642352931193)
Processed in Sink as enumerable: (UserId, user:457; photo:117106; lat:; long:, 1642352931193)
Processed in Sink as enumerable: (UserId, user:9157; photo:117106; lat:; long:, 1642352931193)
Processed in Sink as enumerable: (UserId, user:9159; photo:117106; lat:; long:, 1642352931193)
Processed in Sink as enumerable: (UserId, user:7118; photo:121401; lat:30.55; long:86.36667, 1642352931219)
Processed in Sink as enumerable: (UserId, user:7129; photo:121401; lat:; long:, 1642352931219)
Processed in Sink as enumerable: (UserId, user:7133; photo:121401; lat:; long:, 1642352931219)
Processed in Sink as enumerable: (UserId, user:7134; photo:121401; lat:; long:, 1642352931219)
Processed in Sink as enumerable: (UserId, user:7135; photo:121401; lat:; long:, 1642352931219)
Processed in Sink as enumerable: (UserId, user:1876; photo:145994; lat:-16; long:-48, 1642352931236)
Processed in Sink as enumerable: (UserId, user:1945; photo:145994; lat:; long:, 1642352931236)
Processed in Sink as enumerable: (UserId, user:1946; photo:145994; lat:; long:, 1642352931236)
Processed in Sink as enumerable: (UserId, user:1867; photo:141014; lat:37; long:3, 1642352931261)
Processed in Sink as enumerable: (UserId, user:1882; photo:141014; lat:; long:, 1642352931261)
Processed in Sink as enumerable: (UserId, user:1883; photo:141014; lat:; long:, 1642352931261)
Processed in Sink as enumerable: (UserId, user:1884; photo:141014; lat:; long:, 1642352931261)
Processed in Sink as enumerable: (UserId, user:154; photo:168970; lat:-27.216667; long:-61.2, 1642352931268)
Processed in Sink as enumerable: (UserId, user:1801; photo:145584; lat:48; long:107, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1899; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1160; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1769; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1855; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1859; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:1860; photo:145584; lat:; long:, 1642352931273)
Processed in Sink as enumerable: (UserId, user:265; photo:50534; lat:52; long:6, 1642352931291)
Processed in Sink as enumerable: (UserId, user:263; photo:50534; lat:; long:, 1642352931291)
Processed in Sink as enumerable: (UserId, user:509; photo:186015; lat:-21.1; long:-44.033333, 1642352931294)
Processed in Sink as enumerable: (UserId, user:440; photo:186015; lat:; long:, 1642352931294)
Processed in Sink as enumerable: (UserId, user:442; photo:186015; lat:; long:, 1642352931294)
Processed in Sink as enumerable: (UserId, user:824; photo:186015; lat:; long:, 1642352931294)
Processed in Sink as enumerable: (UserId, user:254; photo:166066; lat:51.02139; long:3.6688888, 1642352931299)
Processed in Sink as enumerable: (UserId, user:4486; photo:166066; lat:; long:, 1642352931299)
Processed in Sink as enumerable: (UserId, user:4944; photo:166066; lat:; long:, 1642352931299)
Processed in Sink as enumerable: (UserId, user:1165; photo:190034; lat:23; long:-82, 1642352931303)
Processed in Sink as enumerable: (UserId, user:883; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:886; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:888; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:892; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:1019; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:1024; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:1222; photo:190034; lat:; long:, 1642352931303)
Processed in Sink as enumerable: (UserId, user:135; photo:84612; lat:-23.733334; long:-64.583336, 1642352931319)
Processed in Sink as enumerable: (UserId, user:8773; photo:9869; lat:6; long:-11, 1642352931320)
Processed in Sink as enumerable: (UserId, user:8636; photo:9869; lat:; long:, 1642352931320)
Processed in Sink as enumerable: (UserId, user:6791; photo:91068; lat:52; long:0, 1642352931328)
Processed in Sink as enumerable: (UserId, user:6868; photo:91068; lat:; long:, 1642352931328)
Processed in Sink as enumerable: (UserId, user:6869; photo:91068; lat:; long:, 1642352931328)
Processed in Sink as enumerable: (UserId, user:1202; photo:183633; lat:44.46; long:25.975, 1642352931333)
Processed in Sink as enumerable: (UserId, user:1222; photo:183633; lat:; long:, 1642352931333)
Processed in Sink as enumerable: (UserId, user:1225; photo:183633; lat:; long:, 1642352931333)
Processed in Sink as enumerable: (UserId, user:2618; photo:131189; lat:39; long:69, 1642352931336)
Processed in Sink as enumerable: (UserId, user:2580; photo:131189; lat:; long:, 1642352931336)
Processed in Sink as enumerable: (UserId, user:2682; photo:131189; lat:; long:, 1642352931336)
Processed in Sink as enumerable: (UserId, user:2683; photo:131189; lat:; long:, 1642352931336)
Processed in Sink as enumerable: (UserId, user:2684; photo:131189; lat:; long:, 1642352931336)
Processed in Sink as enumerable: (UserId, user:7867; photo:89357; lat:-19; long:-65, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7764; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7850; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7856; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7858; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7887; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:7893; photo:89357; lat:; long:, 1642352931342)
Processed in Sink as enumerable: (UserId, user:8180; photo:99889; lat:50.483334; long:35.666668, 1642352931412)
Processed in Sink as enumerable: (UserId, user:7491; photo:99889; lat:; long:, 1642352931412)
Processed in Sink as enumerable: (UserId, user:7499; photo:99889; lat:; long:, 1642352931412)
Processed in Sink as enumerable: (UserId, user:694; photo:36801; lat:24.783333; long:95, 1642352931425)
Processed in Sink as enumerable: (UserId, user:690; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:520; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:541; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:658; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:659; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:761; photo:36801; lat:; long:, 1642352931425)
Processed in Sink as enumerable: (UserId, user:3722; photo:19187; lat:21; long:77, 1642352931462)
Processed in Sink as enumerable: (UserId, user:3745; photo:19187; lat:; long:, 1642352931462)
Processed in Sink as enumerable: (UserId, user:3643; photo:152281; lat:-2.1166666; long:133.53334, 1642352931467)
Processed in Sink as enumerable: (UserId, user:9809; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:8633; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:8636; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:8735; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:8804; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:9263; photo:152281; lat:; long:, 1642352931467)
Processed in Sink as enumerable: (UserId, user:5667; photo:108190; lat:-1; long:37, 1642352931530)
Processed in Sink as enumerable: (UserId, user:5384; photo:108190; lat:; long:, 1642352931530)
Processed in Sink as enumerable: (UserId, user:5586; photo:108190; lat:; long:, 1642352931530)
Processed in Sink as enumerable: (UserId, user:5587; photo:108190; lat:; long:, 1642352931530)
Processed in Sink as enumerable: (UserId, user:4391; photo:108190; lat:; long:, 1642352931530)
Processed in Sink as enumerable: (UserId, user:4399; photo:108190; lat:; long:, 1642352931530)
Processed in Sink as enumerable: (UserId, user:6643; photo:93319; lat:50.245; long:127.48167, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6574; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6576; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6625; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6626; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6158; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6164; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:6166; photo:93319; lat:; long:, 1642352931619)
Processed in Sink as enumerable: (UserId, user:9635; photo:183571; lat:47.64528; long:-122.24, 1642352931786)
Processed in Sink as enumerable: (UserId, user:280; photo:183571; lat:; long:, 1642352931786)
Processed in Sink as enumerable: (UserId, user:284; photo:183571; lat:; long:, 1642352931786)
Processed in Sink as enumerable: (UserId, user:296; photo:183571; lat:; long:, 1642352931786)
Processed in Sink as enumerable: (UserId, user:297; photo:183571; lat:; long:, 1642352931786)
Processed in Sink as enumerable: (UserId, user:5309; photo:55512; lat:39; long:-9, 1642352931934)
Processed in Sink as enumerable: (UserId, user:5502; photo:55512; lat:; long:, 1642352931934)
Processed in Sink as enumerable: (UserId, user:5536; photo:55512; lat:; long:, 1642352931934)
Processed in Sink as enumerable: (UserId, user:5302; photo:55512; lat:; long:, 1642352931934)
Processed in Sink as enumerable: (UserId, user:9704; photo:177703; lat:39; long:-77, 1642352931950)
Processed in Sink as enumerable: (UserId, user:9707; photo:177703; lat:; long:, 1642352931950)
Processed in Sink as enumerable: (UserId, user:9708; photo:177703; lat:; long:, 1642352931950)
Processed in Sink as enumerable: (UserId, user:3662; photo:70594; lat:-6.4166665; long:107.5, 1642352932040)
Processed in Sink as enumerable: (UserId, user:3582; photo:70594; lat:; long:, 1642352932040)
Processed in Sink as enumerable: (UserId, user:3583; photo:70594; lat:; long:, 1642352932040)
Processed in Sink as enumerable: (UserId, user:3634; photo:70594; lat:; long:, 1642352932040)
Processed in Sink as enumerable: (UserId, user:1297; photo:70594; lat:; long:, 1642352932040)
Processed in Sink as enumerable: (UserId, user:9811; photo:37161; lat:22.483334; long:103.95, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9813; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9814; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9815; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9816; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9819; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9821; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:9822; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:6239; photo:37161; lat:; long:, 1642352932085)
Processed in Sink as enumerable: (UserId, user:592; photo:15722; lat:45; long:34, 1642352932177)
Processed in Sink as enumerable: (UserId, user:550; photo:15722; lat:; long:, 1642352932177)
Processed in Sink as enumerable: (UserId, user:803; photo:112965; lat:53; long:13, 1642352932251)
Processed in Sink as enumerable: (UserId, user:801; photo:112965; lat:; long:, 1642352932251)
Processed in Sink as enumerable: (UserId, user:806; photo:112965; lat:; long:, 1642352932251)
Processed in Sink as enumerable: (UserId, user:807; photo:112965; lat:; long:, 1642352932251)
Processed in Sink as enumerable: (UserId, user:8557; photo:6010; lat:42; long:21, 1642352932357)
Processed in Sink as enumerable: (UserId, user:8326; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:8399; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:8402; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:8406; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:8529; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:93; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:108; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:4770; photo:6010; lat:; long:, 1642352932357)
Processed in Sink as enumerable: (UserId, user:9409; photo:118876; lat:-14.279445; long:-170.70056, 1642352932552)
Processed in Sink as enumerable: (UserId, user:9309; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:9354; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:9357; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:8638; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:9314; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:9324; photo:118876; lat:; long:, 1642352932552)
Processed in Sink as enumerable: (UserId, user:8646; photo:94463; lat:20; long:96, 1642352932581)
Processed in Sink as enumerable: (UserId, user:8340; photo:94463; lat:; long:, 1642352932581)
Processed in Sink as enumerable: (UserId, user:814; photo:147322; lat:52; long:0, 1642352932584)
Processed in Sink as enumerable: (UserId, user:9398; photo:147322; lat:; long:, 1642352932584)
Processed in Sink as enumerable: (UserId, user:9400; photo:147322; lat:; long:, 1642352932584)
Processed in Sink as enumerable: (UserId, user:9749; photo:147322; lat:; long:, 1642352932584)
Processed in Sink as enumerable: (UserId, user:114; photo:147322; lat:; long:, 1642352932584)
Processed in Sink as enumerable: (UserId, user:4857; photo:9070; lat:32; long:51, 1642352932605)
Processed in Sink as enumerable: (UserId, user:4954; photo:9070; lat:; long:, 1642352932605)
Processed in Sink as enumerable: (UserId, user:5018; photo:9070; lat:; long:, 1642352932605)
Processed in Sink as enumerable: (UserId, user:5109; photo:9070; lat:; long:, 1642352932605)
Processed in Sink as enumerable: (UserId, user:3608; photo:9070; lat:; long:, 1642352932605)
Processed in Sink as enumerable: (UserId, user:3837; photo:9070; lat:; long:, 1642352932605)
Processed in Sink as enumerable: (UserId, user:3788; photo:133420; lat:-6; long:107, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3876; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3625; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3627; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3729; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3731; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3732; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3877; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:3878; photo:133420; lat:; long:, 1642352932614)
Processed in Sink as enumerable: (UserId, user:4669; photo:111072; lat:-33; long:-71, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4744; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4774; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4800; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4810; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4820; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4826; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4016; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4021; photo:111072; lat:; long:, 1642352932627)
Processed in Sink as enumerable: (UserId, user:4871; photo:87052; lat:48.166668; long:28.3, 1642352932689)
Processed in Sink as enumerable: (UserId, user:5748; photo:75216; lat:59; long:25, 1642352932691)
Processed in Sink as enumerable: (UserId, user:7851; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:8142; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9235; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9305; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9415; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9440; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9566; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:9607; photo:75216; lat:; long:, 1642352932691)
Processed in Sink as enumerable: (UserId, user:8123; photo:143533; lat:51.666668; long:39.666668, 1642352932759)
Processed in Sink as enumerable: (UserId, user:8409; photo:143533; lat:; long:, 1642352932759)
Processed in Sink as enumerable: (UserId, user:8412; photo:143533; lat:; long:, 1642352932759)
Processed in Sink as enumerable: (UserId, user:8414; photo:143533; lat:; long:, 1642352932759)
Processed in Sink as enumerable: (UserId, user:7891; photo:122900; lat:52.433334; long:18.516666, 1642352932788)
Processed in Sink as enumerable: (UserId, user:8015; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:5109; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7864; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7866; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7870; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7992; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7993; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:7994; photo:122900; lat:; long:, 1642352932788)
Processed in Sink as enumerable: (UserId, user:4528; photo:188144; lat:57; long:24, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4514; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4516; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4517; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4518; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4554; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4557; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:4563; photo:188144; lat:; long:, 1642352932804)
Processed in Sink as enumerable: (UserId, user:2301; photo:140144; lat:23.8; long:88.25, 1642352932827)
Processed in Sink as enumerable: (UserId, user:2253; photo:140144; lat:; long:, 1642352932827)
Processed in Sink as enumerable: (UserId, user:6695; photo:23822; lat:15; long:-17, 1642352932874)
Processed in Sink as enumerable: (UserId, user:6539; photo:23822; lat:; long:, 1642352932874)
Processed in Sink as enumerable: (UserId, user:6561; photo:23822; lat:; long:, 1642352932874)
Processed in Sink as enumerable: (UserId, user:6983; photo:23822; lat:; long:, 1642352932874)
Processed in Sink as enumerable: (UserId, user:6997; photo:23822; lat:; long:, 1642352932874)
Processed in Sink as enumerable: (UserId, user:7003; photo:23822; lat:; long:, 1642352932874)
Processed in Sink as enumerable: (UserId, user:9462; photo:170716; lat:35; long:105, 1642352932884)
Processed in Sink as enumerable: (UserId, user:9383; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:9384; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:9385; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:9434; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:8587; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:8603; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:8613; photo:170716; lat:; long:, 1642352932884)
Processed in Sink as enumerable: (UserId, user:1983; photo:130718; lat:51; long:4, 1642352932936)
Processed in Sink as enumerable: (UserId, user:1895; photo:130718; lat:; long:, 1642352932936)
Processed in Sink as enumerable: (UserId, user:968; photo:5672; lat:-9.2; long:25.833334, 1642352932947)
Processed in Sink as enumerable: (UserId, user:103; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:135; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:212; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:795; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:809; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:812; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:832; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:1048; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:1049; photo:5672; lat:; long:, 1642352932947)
Processed in Sink as enumerable: (UserId, user:192; photo:80899; lat:44; long:26, 1642352933008)
Processed in Sink as enumerable: (UserId, user:8860; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:8863; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:9390; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:9398; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:9400; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:9401; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:9403; photo:80899; lat:; long:, 1642352933008)
Processed in Sink as enumerable: (UserId, user:2782; photo:47144; lat:23.8; long:88.25, 1642352933037)
Processed in Sink as enumerable: (UserId, user:2744; photo:47144; lat:; long:, 1642352933037)
Processed in Sink as enumerable: (UserId, user:2745; photo:47144; lat:; long:, 1642352933037)
Processed in Sink as enumerable: (UserId, user:2855; photo:47144; lat:; long:, 1642352933037)
Processed in Sink as enumerable: (UserId, user:8762; photo:126288; lat:16.595833; long:100.34805, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8471; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8475; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8509; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8629; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8632; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8681; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8815; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8816; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8817; photo:126288; lat:; long:, 1642352933042)
Processed in Sink as enumerable: (UserId, user:8627; photo:30516; lat:6.3; long:80.38333, 1642352933053)
Processed in Sink as enumerable: (UserId, user:7609; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:7616; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:7617; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:8443; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:8444; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:9314; photo:30516; lat:; long:, 1642352933053)
Processed in Sink as enumerable: (UserId, user:8674; photo:86963; lat:46; long:16, 1642352933063)
Processed in Sink as enumerable: (UserId, user:8628; photo:86963; lat:; long:, 1642352933063)
Processed in Sink as enumerable: (UserId, user:8631; photo:86963; lat:; long:, 1642352933063)
Processed in Sink as enumerable: (UserId, user:8632; photo:86963; lat:; long:, 1642352933063)
Processed in Sink as enumerable: (UserId, user:8634; photo:86963; lat:; long:, 1642352933063)
Processed in Sink as enumerable: (UserId, user:8637; photo:86963; lat:; long:, 1642352933063)
Processed in Sink as enumerable: (UserId, user:9572; photo:183995; lat:15; long:145.63333, 1642352933079)
Processed in Sink as enumerable: (UserId, user:891; photo:158034; lat:22; long:114, 1642352933081)
Processed in Sink as enumerable: (UserId, user:792; photo:158034; lat:; long:, 1642352933081)
Processed in Sink as enumerable: (UserId, user:793; photo:158034; lat:; long:, 1642352933081)
Processed in Sink as enumerable: (UserId, user:794; photo:158034; lat:; long:, 1642352933081)
Processed in Sink as enumerable: (UserId, user:796; photo:158034; lat:; long:, 1642352933081)
